Complexity,Loss,Equation
28,0.0072901677,"((((((delta - (sin(((delta * alpha) - n) * 0.2235532) + 0.64317995)) * (-1.5606695 - n)) - alpha) + 3.6653805) * (I_0 + 3.3856275)) * 0.111591026) - 1.6861725"
29,0.0064667473,"(((I_0 + 3.3683486) * ((((delta - ((((delta * alpha) - n) * 0.20947208) + 0.58288366)) * (-1.4513152 - n)) + 3.6047566) - (alpha / 1.139509))) * 0.11928886) - 1.7104179"
30,0.0062514916,"((I_0 + 3.3683486) * (((((delta - (sin(((delta * alpha) - n) * 0.22115979) + 0.58288366)) * (-1.4513152 - n)) + 3.6047566) - (alpha / 1.139509)) * 0.11928886)) - 1.7101713"
31,0.005901943,"(((I_0 + 3.4009387) * ((((-1.4705803 - n) * (delta - (((((delta + -0.23156509) * alpha) - n) * 0.21234752) + 0.6201073))) + 3.6063929) - (alpha / 1.2315018))) * 0.11791412) - 1.7273046"
32,0.005630074,"((I_0 + 3.3981307) * ((((delta - (sin(((alpha * (delta - 0.23849587)) - n) * 0.23849587) + 0.6349378)) * (-1.505745 - n)) + (3.5982397 - (alpha / 1.2238069))) * 0.11629414)) - 1.711907"
33,0.0055089984,"(((((delta - ((((((delta / 1.1867063) + -0.23709506) * alpha) - n) * 0.23849587) + 0.64556617)) * (-1.505745 - n)) + 3.5982397) - (alpha / 1.2297139)) * ((I_0 + 3.3981307) * 0.11629414)) - 1.7184392"
35,0.0051533408,"(((I_0 + 3.3950706) * 0.111468546) * ((((delta - (((((alpha - ((delta * n) * -0.29744366)) * delta) * 0.20662668) - (n * 0.35163087)) + 0.755764)) * (-1.5527642 - n)) + 3.6850502) - alpha)) - 1.7318056"
36,0.0035364653,"((I_0 + 3.3455758) * (((((-1.5854931 - n) * (delta - ((0.78405577 - (n * 0.36417374)) + ((delta * 0.21101016) * (alpha - (sin(delta + 2.009093) * n)))))) + 3.7322288) - alpha) * 0.107685104)) - 1.6894703"
38,0.0032053008,"((((3.7322288 - alpha) + ((delta - (((delta * 0.20944776) * (alpha - (sin((delta * 0.88974345) + 2.0295434) * n))) + (0.77248484 - (n * 0.35590032)))) * (-1.5644578 - n))) * 0.107685104) * (I_0 + 3.3455758)) - 1.678093"
39,0.0031317424,"(((((delta - (((alpha - (sin((delta + 2.4294722) * 0.88767403) * n)) * (delta * 0.20944776)) + (0.77248484 - sin(n * 0.3901433)))) * (-1.5644578 - n)) + (3.7322288 - alpha)) * 0.107685104) * (I_0 + 3.3455758)) - 1.678093"
40,0.00305246,"((I_0 + 3.333372) * (((((-1.554071 - n) * (delta - (((((alpha - sin((delta * 0.8549287) - (-0.8607814 - n))) * (delta * 0.2205123)) + 0.8267395) - (n * 0.41725704)) * 0.99464077))) - alpha) + 3.844983) * 0.10699944)) - 1.6824957"
